esn,pn,sn,desc,vstream
999053,54321P01,7409109689,shroud,cmc
999053,54321P01,677787851,shroud,cmc
999053,54321P01,306296618,shroud,cmc
999053,54321P01,3292202890,shroud,cmc
999053,54321P01,2297436055,shroud,cmc
999053,54321P01,4036866975,shroud,cmc
999053,54321P01,261428438,shroud,cmc
999053,54321P01,851758518,shroud,cmc
999053,54321P01,1242812998,shroud,cmc
999053,54321P01,4434491038,shroud,cmc
999053,54321P01,4366986786,shroud,cmc
999053,54321P01,7597817528,shroud,cmc
999053,54321P01,8868709175,shroud,cmc
999053,54321P01,3127286787,shroud,cmc
999053,54321P01,5615249666,shroud,cmc
999053,54321P01,2159530089,shroud,cmc
999053,54321P01,5943483070,shroud,cmc
999053,54321P01,8547905653,shroud,cmc
999053,54321P01,5644437325,shroud,cmc
999053,54321P01,6106516030,shroud,cmc
999053,54321P01,9734971649,shroud,cmc
999053,54321P01,4344919151,shroud,cmc
999053,54321P01,1966719730,shroud,cmc
999053,54321P01,9782335225,shroud,cmc
999053,54321P01,532897739,shroud,cmc
999053,54321P01,3511388269,shroud,cmc
999053,54321P01,7681023853,shroud,cmc
999053,54321P01,1372837889,shroud,cmc
999053,54321P01,4964806531,shroud,cmc
999053,54321P01,5743079729,shroud,cmc
999053,54321P01,9905978287,shroud,cmc
999053,54321P01,2690241813,shroud,cmc
999053,54321P01,5792163721,shroud,cmc
999053,54321P01,5537474081,shroud,cmc
999053,54321P01,7668495908,shroud,cmc
999053,54321P01,5664508667,shroud,cmc
999053,54321P01,3422476966,shroud,cmc
999053,54321P01,897600032,shroud,cmc
999053,54321P01,248713467,shroud,cmc
999053,54321P01,9915759955,shroud,cmc
999053,54321P01,9509389630,shroud,cmc
999053,54321P01,1288254050,shroud,cmc
999053,54321P01,5733217787,shroud,cmc
999053,54321P01,7138689871,shroud,cmc
999053,54321P01,9269399977,shroud,cmc
999053,54321P01,9749515931,shroud,cmc
999053,54321P01,1008320841,shroud,cmc
999053,54321P01,9611218812,shroud,cmc
999053,54321P01,5835876513,shroud,cmc
999053,54321P01,3221865053,shroud,cmc
999053,54321P01,1985726058,shroud,cmc
999053,44321P02,4254718866,blade,machined_airfoils
999053,44321P02,3203083039,blade,machined_airfoils
999053,44321P02,1140017117,blade,machined_airfoils
999053,44321P02,1918513674,blade,machined_airfoils
999053,44321P02,6539977962,blade,machined_airfoils
999053,44321P02,8064764152,blade,machined_airfoils
999053,44321P02,3964584043,blade,machined_airfoils
999053,44321P02,6138390622,blade,machined_airfoils
999053,44321P02,628376860,blade,machined_airfoils
999053,44321P02,9709610964,blade,machined_airfoils
999053,44321P02,5933409531,blade,machined_airfoils
999053,44321P02,8436956263,blade,machined_airfoils
999053,44321P02,8692682523,blade,machined_airfoils
999053,44321P02,783347530,blade,machined_airfoils
999053,44321P02,2113414916,blade,machined_airfoils
999053,44321P02,6846456893,blade,machined_airfoils
999053,44321P02,1492050934,blade,machined_airfoils
999053,44321P02,2420764234,blade,machined_airfoils
999053,44321P02,610225054,blade,machined_airfoils
999053,44321P02,3115667629,blade,machined_airfoils
999053,44321P02,9259908548,blade,machined_airfoils
999053,44321P02,7270548734,blade,machined_airfoils
999053,44321P02,3667293539,blade,machined_airfoils
999053,44321P02,9564829643,blade,machined_airfoils
999053,44321P02,1521750376,blade,machined_airfoils
999053,44321P02,4403567931,blade,machined_airfoils
999053,44321P02,2282949716,blade,machined_airfoils
999053,44321P02,2716726895,blade,machined_airfoils
999053,44321P02,8631104635,blade,machined_airfoils
999053,44321P02,5666159356,blade,machined_airfoils
999053,44321P02,8807083746,blade,machined_airfoils
999053,44321P02,5302546803,blade,machined_airfoils
999053,44321P02,3669095479,blade,machined_airfoils
999053,44321P02,2441814203,blade,machined_airfoils
999053,44321P02,1010044112,blade,machined_airfoils
999053,44321P02,4330851299,blade,machined_airfoils
999053,44321P02,4377797248,blade,machined_airfoils
999053,44321P02,8409603001,blade,machined_airfoils
999053,44321P02,6558769723,blade,machined_airfoils
999053,44321P02,7847094330,blade,machined_airfoils
999053,65421P11,7250829679,disk,rotating_parts
999170,54321P01,9242269212,shroud,cmc
999170,54321P01,1925076505,shroud,cmc
999170,54321P01,5866360780,shroud,cmc
999170,54321P01,1071690689,shroud,cmc
999170,54321P01,2220595640,shroud,cmc
999170,54321P01,6264853007,shroud,cmc
999170,54321P01,9421908640,shroud,cmc
999170,54321P01,7067862367,shroud,cmc
999170,54321P01,6362356494,shroud,cmc
999170,54321P01,4369707784,shroud,cmc
999170,54321P01,7626513714,shroud,cmc
999170,54321P01,3922612081,shroud,cmc
999170,54321P01,5474006786,shroud,cmc
999170,54321P01,2741753514,shroud,cmc
999170,54321P01,8197196666,shroud,cmc
999170,54321P01,3758412313,shroud,cmc
999170,54321P01,4114141805,shroud,cmc
999170,54321P01,7486316277,shroud,cmc
999170,54321P01,3496630850,shroud,cmc
999170,54321P01,2019415402,shroud,cmc
999170,54321P01,197516851,shroud,cmc
999170,54321P01,2472060652,shroud,cmc
999170,54321P01,4029917558,shroud,cmc
999170,54321P01,6103407722,shroud,cmc
999170,54321P01,8515077221,shroud,cmc
999170,54321P01,7723916552,shroud,cmc
999170,54321P01,4597114995,shroud,cmc
999170,54321P01,344214846,shroud,cmc
999170,54321P01,8238524586,shroud,cmc
999170,54321P01,284663738,shroud,cmc
999170,54321P01,5017707246,shroud,cmc
999170,54321P01,9144756107,shroud,cmc
999170,54321P01,4089806315,shroud,cmc
999170,54321P01,8500045599,shroud,cmc
999170,54321P01,2043200107,shroud,cmc
999170,54321P01,5869443100,shroud,cmc
999170,54321P01,9689529395,shroud,cmc
999170,54321P01,9831052402,shroud,cmc
999170,54321P01,2576882139,shroud,cmc
999170,54321P01,8048853619,shroud,cmc
999170,54321P01,7039190806,shroud,cmc
999170,54321P01,6583485862,shroud,cmc
999170,54321P01,2801685096,shroud,cmc
999170,54321P01,47935319,shroud,cmc
999170,54321P01,7247816097,shroud,cmc
999170,54321P01,6631221199,shroud,cmc
999170,54321P01,8335218948,shroud,cmc
999170,54321P01,2602221468,shroud,cmc
999170,54321P01,9230224921,shroud,cmc
999170,54321P01,1226516727,shroud,cmc
999170,54321P01,9647859212,shroud,cmc
999052,54321P01,1653536674,shroud,cmc
999052,54321P01,2451334346,shroud,cmc
999052,54321P01,1018691400,shroud,cmc
999052,54321P01,2264740381,shroud,cmc
999052,54321P01,9659783719,shroud,cmc
999052,54321P01,3936647896,shroud,cmc
999052,54321P01,5065641698,shroud,cmc
999052,54321P01,5880784078,shroud,cmc
999052,54321P01,4586485977,shroud,cmc
999052,54321P01,475221856,shroud,cmc
999052,54321P01,7298121106,shroud,cmc
999052,54321P01,4052868697,shroud,cmc
999052,54321P01,2851303440,shroud,cmc
999052,54321P01,6009176602,shroud,cmc
999052,54321P01,630609183,shroud,cmc
999052,54321P01,4607004339,shroud,cmc
999052,54321P01,4850070705,shroud,cmc
999052,54321P01,5759909025,shroud,cmc
999052,54321P01,3915180339,shroud,cmc
999052,54321P01,6833254647,shroud,cmc
999052,54321P01,3808943599,shroud,cmc
999052,54321P01,8414297904,shroud,cmc
999052,54321P01,7091500536,shroud,cmc
999052,54321P01,9957309599,shroud,cmc
999052,54321P01,5218517132,shroud,cmc
999052,54321P01,1855638647,shroud,cmc
999052,54321P01,2561734338,shroud,cmc
999052,54321P01,1196126777,shroud,cmc
999052,54321P01,3487383915,shroud,cmc
999052,54321P01,3306278819,shroud,cmc
999052,54321P01,1336728949,shroud,cmc
999052,54321P01,2766053085,shroud,cmc
999052,54321P01,1376361712,shroud,cmc
999052,54321P01,5803114113,shroud,cmc
999052,54321P01,3205183769,shroud,cmc
999052,54321P01,7856281120,shroud,cmc
999052,54321P01,1013296406,shroud,cmc
999052,54321P01,9843949497,shroud,cmc
999052,54321P01,1071136698,shroud,cmc
999052,54321P01,6014228483,shroud,cmc
999052,54321P01,2560595915,shroud,cmc
999052,54321P01,8741036019,shroud,cmc
999052,54321P01,5935709837,shroud,cmc
999052,54321P01,6117044494,shroud,cmc
999052,54321P01,3511778137,shroud,cmc
999052,54321P01,5803429229,shroud,cmc
999052,54321P01,6337423796,shroud,cmc
999052,54321P01,9649633426,shroud,cmc
999052,54321P01,9863731327,shroud,cmc
999052,54321P01,5657907731,shroud,cmc
999052,54321P01,3198449758,shroud,cmc
999052,54321P01,9670364843,shroud,cmc
999052,54321P01,3153234227,shroud,cmc
999052,54321P01,4413363652,shroud,cmc
999052,54321P01,3896835987,shroud,cmc
999052,54321P01,4522439776,shroud,cmc
999052,54321P01,3886613241,shroud,cmc
999052,54321P01,4005012771,shroud,cmc
999052,54321P01,6463647948,shroud,cmc
999052,54321P01,4572318605,shroud,cmc
999052,44321P02,493866694,blade,machined_airfoils
999052,44321P02,3232983232,blade,machined_airfoils
999052,44321P02,1861754007,blade,machined_airfoils
999052,44321P02,5082891069,blade,machined_airfoils
999052,44321P02,9910371072,blade,machined_airfoils
999052,44321P02,949796217,blade,machined_airfoils
999052,44321P02,2370695435,blade,machined_airfoils
999052,44321P02,7262360238,blade,machined_airfoils
999052,44321P02,9776308820,blade,machined_airfoils
999052,44321P02,5374956389,blade,machined_airfoils
999052,44321P02,9863066512,blade,machined_airfoils
999052,44321P02,8017164725,blade,machined_airfoils
999052,44321P02,2976163994,blade,machined_airfoils
999052,44321P02,3321341504,blade,machined_airfoils
999052,44321P02,9055500248,blade,machined_airfoils
999052,44321P02,2030360367,blade,machined_airfoils
999052,44321P02,4585305652,blade,machined_airfoils
999052,44321P02,9788484674,blade,machined_airfoils
999052,44321P02,2186425992,blade,machined_airfoils
999052,44321P02,260693524,blade,machined_airfoils
999052,44321P02,3298961879,blade,machined_airfoils
999052,44321P02,4662352842,blade,machined_airfoils
999052,44321P02,5233047508,blade,machined_airfoils
999052,44321P02,187677385,blade,machined_airfoils
999052,44321P02,246133770,blade,machined_airfoils
999052,44321P02,3805625982,blade,machined_airfoils
999052,44321P02,5416748036,blade,machined_airfoils
999052,44321P02,8172490393,blade,machined_airfoils
999052,44321P02,5802235512,blade,machined_airfoils
999052,44321P02,6617482841,blade,machined_airfoils
999052,44321P02,9859319333,blade,machined_airfoils
999052,44321P02,940320552,blade,machined_airfoils
999052,44321P02,2525630135,blade,machined_airfoils
999052,44321P02,6857489746,blade,machined_airfoils
999052,44321P02,2468825801,blade,machined_airfoils
999052,44321P02,8538411362,blade,machined_airfoils
999052,44321P02,2712145722,blade,machined_airfoils
999052,44321P02,6555507208,blade,machined_airfoils
999052,44321P02,2232083100,blade,machined_airfoils
999052,44321P02,2092268096,blade,machined_airfoils
999052,65421P11,6986475353,disk,rotating_parts
999171,54321P01,784872011,shroud,cmc
999171,54321P01,2874092124,shroud,cmc
999171,54321P01,9990614318,shroud,cmc
999171,54321P01,5751194391,shroud,cmc
999171,54321P01,3069620046,shroud,cmc
999171,54321P01,5943279966,shroud,cmc
999171,54321P01,3283554890,shroud,cmc
999171,54321P01,2597911336,shroud,cmc
999171,54321P01,2321380091,shroud,cmc
999171,54321P01,4673155117,shroud,cmc
999171,54321P01,9536440049,shroud,cmc
999171,54321P01,3970995000,shroud,cmc
999171,54321P01,1997223040,shroud,cmc
999171,54321P01,8123333117,shroud,cmc
999171,54321P01,5574445501,shroud,cmc
999171,54321P01,3328377458,shroud,cmc
999171,54321P01,6829908133,shroud,cmc
999171,54321P01,4304923574,shroud,cmc
999171,54321P01,3146617053,shroud,cmc
999171,54321P01,1998493915,shroud,cmc
999171,54321P01,9799771132,shroud,cmc
999171,54321P01,2965557072,shroud,cmc
999171,54321P01,2711866474,shroud,cmc
999171,54321P01,4213051570,shroud,cmc
999171,54321P01,4618235952,shroud,cmc
999171,54321P01,3798917659,shroud,cmc
999171,54321P01,927338528,shroud,cmc
999171,54321P01,9349014346,shroud,cmc
999171,54321P01,9062167095,shroud,cmc
999171,54321P01,2884748655,shroud,cmc
999171,54321P01,7644879153,shroud,cmc
999171,54321P01,9813481196,shroud,cmc
999171,54321P01,5063550320,shroud,cmc
999171,54321P01,639477060,shroud,cmc
999171,54321P01,6111193866,shroud,cmc
999171,54321P01,2359006467,shroud,cmc
999171,54321P01,7425131884,shroud,cmc
999171,54321P01,5121633272,shroud,cmc
999171,54321P01,9618635752,shroud,cmc
999171,54321P01,38023051,shroud,cmc
999171,54321P01,9980506818,shroud,cmc
999171,54321P01,5599607266,shroud,cmc
999171,54321P01,8692219503,shroud,cmc
999171,54321P01,6979978684,shroud,cmc
999171,54321P01,4677472447,shroud,cmc
999171,54321P01,4748212213,shroud,cmc
999171,54321P01,3840801757,shroud,cmc
999171,54321P01,7295841580,shroud,cmc
999171,54321P01,5097523598,shroud,cmc
999171,54321P01,9255157502,shroud,cmc
999171,54321P01,3353012221,shroud,cmc
999028,54321P01,1289725215,shroud,cmc
999028,54321P01,1750672897,shroud,cmc
999028,54321P01,1015964469,shroud,cmc
999028,54321P01,5897036436,shroud,cmc
999028,54321P01,683293584,shroud,cmc
999028,54321P01,3160413634,shroud,cmc
999028,54321P01,731707204,shroud,cmc
999028,54321P01,5589095715,shroud,cmc
999028,54321P01,1073179189,shroud,cmc
999028,54321P01,7082979112,shroud,cmc
999028,54321P01,9743529751,shroud,cmc
999028,54321P01,6290054437,shroud,cmc
999028,54321P01,9863776248,shroud,cmc
999028,54321P01,7178550833,shroud,cmc
999028,54321P01,5998673912,shroud,cmc
999028,54321P01,6323427130,shroud,cmc
999028,54321P01,231029925,shroud,cmc
999028,54321P01,2439912650,shroud,cmc
999028,54321P01,3560034961,shroud,cmc
999028,54321P01,9614207884,shroud,cmc
999028,54321P01,547658878,shroud,cmc
999028,54321P01,2163470998,shroud,cmc
999028,54321P01,8044424610,shroud,cmc
999028,54321P01,1833680967,shroud,cmc
999028,54321P01,2412650278,shroud,cmc
999028,54321P01,5658807948,shroud,cmc
999028,54321P01,9376768251,shroud,cmc
999028,54321P01,2877142050,shroud,cmc
999028,54321P01,3069277718,shroud,cmc
999028,54321P01,986451923,shroud,cmc
999028,54321P01,6618350664,shroud,cmc
999028,54321P01,846389397,shroud,cmc
999028,54321P01,9376569970,shroud,cmc
999028,54321P01,4481285365,shroud,cmc
999028,54321P01,4892921421,shroud,cmc
999028,54321P01,524011005,shroud,cmc
999028,54321P01,500262097,shroud,cmc
999028,54321P01,4184359076,shroud,cmc
999028,54321P01,4128532673,shroud,cmc
999028,54321P01,4096659827,shroud,cmc
999028,54321P01,6548597545,shroud,cmc
999028,54321P01,2905456798,shroud,cmc
999028,54321P01,2784868554,shroud,cmc
999028,54321P01,6173442800,shroud,cmc
999028,54321P01,3705377856,shroud,cmc
999028,54321P01,8752964825,shroud,cmc
999028,54321P01,219157059,shroud,cmc
999028,54321P01,8762626160,shroud,cmc
999028,54321P01,9028965013,shroud,cmc
999028,54321P01,4340856013,shroud,cmc
999028,54321P01,3722371058,shroud,cmc
999028,54321P01,408561506,shroud,cmc
999028,54321P01,6181246953,shroud,cmc
999028,54321P01,5416025804,shroud,cmc
999028,54321P01,2146339803,shroud,cmc
999028,54321P01,6562415414,shroud,cmc
999028,54321P01,4367416584,shroud,cmc
999028,54321P01,8397292550,shroud,cmc
999028,54321P01,6205562582,shroud,cmc
999028,54321P01,8803233238,shroud,cmc
999028,44321P02,9166480713,blade,machined_airfoils
999028,44321P02,3320747631,blade,machined_airfoils
999028,44321P02,1010561700,blade,machined_airfoils
999028,44321P02,9913713676,blade,machined_airfoils
999028,44321P02,9105182964,blade,machined_airfoils
999028,44321P02,2067671395,blade,machined_airfoils
999028,44321P02,2556214148,blade,machined_airfoils
999028,44321P02,1133037142,blade,machined_airfoils
999028,44321P02,9827652107,blade,machined_airfoils
999028,44321P02,869537689,blade,machined_airfoils
999028,44321P02,2321477133,blade,machined_airfoils
999028,44321P02,2520765902,blade,machined_airfoils
999028,44321P02,215106544,blade,machined_airfoils
999028,44321P02,2495695595,blade,machined_airfoils
999028,44321P02,9255882794,blade,machined_airfoils
999028,44321P02,7760745554,blade,machined_airfoils
999028,44321P02,9731421360,blade,machined_airfoils
999028,44321P02,2903787591,blade,machined_airfoils
999028,44321P02,7390453014,blade,machined_airfoils
999028,44321P02,4977039561,blade,machined_airfoils
999028,44321P02,4200438581,blade,machined_airfoils
999028,44321P02,8398801350,blade,machined_airfoils
999028,44321P02,4433134809,blade,machined_airfoils
999028,44321P02,6358759552,blade,machined_airfoils
999028,44321P02,9101239385,blade,machined_airfoils
999028,44321P02,9234187943,blade,machined_airfoils
999028,44321P02,7220971250,blade,machined_airfoils
999028,44321P02,6743919828,blade,machined_airfoils
999028,44321P02,3079620226,blade,machined_airfoils
999028,44321P02,5161340657,blade,machined_airfoils
999028,44321P02,5435861259,blade,machined_airfoils
999028,44321P02,2540758725,blade,machined_airfoils
999028,44321P02,2694777814,blade,machined_airfoils
999028,44321P02,1823718906,blade,machined_airfoils
999028,44321P02,7099963592,blade,machined_airfoils
999028,44321P02,1094889531,blade,machined_airfoils
999028,44321P02,3869318409,blade,machined_airfoils
999028,44321P02,2559614304,blade,machined_airfoils
999028,44321P02,7774326732,blade,machined_airfoils
999028,44321P02,3783977232,blade,machined_airfoils
999028,65421P11,8307730736,disk,rotating_parts
999051,54321P01,3522923752,shroud,cmc
999051,54321P01,1612151493,shroud,cmc
999051,54321P01,5758006095,shroud,cmc
999051,54321P01,7040659852,shroud,cmc
999051,54321P01,9124505023,shroud,cmc
999051,54321P01,3585307030,shroud,cmc
999051,54321P01,8264328528,shroud,cmc
999051,54321P01,4818153525,shroud,cmc
999051,54321P01,806891545,shroud,cmc
999051,54321P01,5839351515,shroud,cmc
999051,54321P01,554313934,shroud,cmc
999051,54321P01,5451457176,shroud,cmc
999051,54321P01,3676063403,shroud,cmc
999051,54321P01,4203802168,shroud,cmc
999051,54321P01,2063312002,shroud,cmc
999051,54321P01,2247235652,shroud,cmc
999051,54321P01,6271195127,shroud,cmc
999051,54321P01,2461405442,shroud,cmc
999051,54321P01,483173149,shroud,cmc
999051,54321P01,214516836,shroud,cmc
999051,54321P01,1945413997,shroud,cmc
999051,54321P01,6938292002,shroud,cmc
999051,54321P01,2721955865,shroud,cmc
999051,54321P01,6591931226,shroud,cmc
999051,54321P01,515986539,shroud,cmc
999051,54321P01,8195701851,shroud,cmc
999051,54321P01,6490170821,shroud,cmc
999051,54321P01,6175182928,shroud,cmc
999051,54321P01,8004527732,shroud,cmc
999051,54321P01,7619067110,shroud,cmc
999051,54321P01,5388226160,shroud,cmc
999051,54321P01,2772505680,shroud,cmc
999051,54321P01,2289328339,shroud,cmc
999051,54321P01,4803793069,shroud,cmc
999051,54321P01,941502452,shroud,cmc
999051,54321P01,469104851,shroud,cmc
999051,54321P01,7360996019,shroud,cmc
999051,54321P01,8138149609,shroud,cmc
999051,54321P01,1483359475,shroud,cmc
999051,54321P01,1094974161,shroud,cmc
999051,54321P01,3068602447,shroud,cmc
999051,54321P01,6884059929,shroud,cmc
999051,54321P01,4112736722,shroud,cmc
999051,54321P01,7332880502,shroud,cmc
999051,54321P01,4720626152,shroud,cmc
999051,54321P01,1483731727,shroud,cmc
999051,54321P01,288626364,shroud,cmc
999051,54321P01,8776875905,shroud,cmc
999051,54321P01,5704639036,shroud,cmc
999051,54321P01,9114496192,shroud,cmc
999051,54321P01,3970624854,shroud,cmc
999029,54321P01,8760714721,shroud,cmc
999029,54321P01,1717960066,shroud,cmc
999029,54321P01,3010986358,shroud,cmc
999029,54321P01,4222764901,shroud,cmc
999029,54321P01,2484699288,shroud,cmc
999029,54321P01,1980672787,shroud,cmc
999029,54321P01,1674280187,shroud,cmc
999029,54321P01,5000704731,shroud,cmc
999029,54321P01,4294473424,shroud,cmc
999029,54321P01,854808898,shroud,cmc
999029,54321P01,6513315805,shroud,cmc
999029,54321P01,366154722,shroud,cmc
999029,54321P01,5386795701,shroud,cmc
999029,54321P01,4130716667,shroud,cmc
999029,54321P01,9936240954,shroud,cmc
999029,54321P01,6578604609,shroud,cmc
999029,54321P01,8783548155,shroud,cmc
999029,54321P01,1480990138,shroud,cmc
999029,54321P01,3155396256,shroud,cmc
999029,54321P01,6530505361,shroud,cmc
999029,54321P01,5446297221,shroud,cmc
999029,54321P01,6812772936,shroud,cmc
999029,54321P01,7993045538,shroud,cmc
999029,54321P01,812114310,shroud,cmc
999029,54321P01,9327160863,shroud,cmc
999029,54321P01,5011860408,shroud,cmc
999029,54321P01,1378368829,shroud,cmc
999029,54321P01,2131729597,shroud,cmc
999029,54321P01,3824611106,shroud,cmc
999029,54321P01,630367734,shroud,cmc
999029,54321P01,4629080887,shroud,cmc
999029,54321P01,3448742857,shroud,cmc
999029,54321P01,5958677502,shroud,cmc
999029,54321P01,4184786822,shroud,cmc
999029,54321P01,2864236817,shroud,cmc
999029,54321P01,9650636019,shroud,cmc
999029,54321P01,3262753857,shroud,cmc
999029,54321P01,5551385129,shroud,cmc
999029,54321P01,7255916587,shroud,cmc
999029,54321P01,3846911267,shroud,cmc
999029,54321P01,295373388,shroud,cmc
999029,54321P01,3593602766,shroud,cmc
999029,54321P01,5328299825,shroud,cmc
999029,54321P01,2029473210,shroud,cmc
999029,54321P01,5730655684,shroud,cmc
999029,54321P01,8640201822,shroud,cmc
999029,54321P01,5170794200,shroud,cmc
999029,54321P01,5953865670,shroud,cmc
999029,54321P01,7491479641,shroud,cmc
999029,54321P01,4021854886,shroud,cmc
999029,54321P01,3127161576,shroud,cmc
999029,54321P01,4797277991,shroud,cmc
999029,54321P01,7320085789,shroud,cmc
999029,54321P01,1538194281,shroud,cmc
999029,54321P01,5963101442,shroud,cmc
999029,54321P01,6496168327,shroud,cmc
999029,54321P01,1743131542,shroud,cmc
999029,54321P01,6805022289,shroud,cmc
999029,54321P01,9096883603,shroud,cmc
999029,54321P01,3039595183,shroud,cmc
999029,44321P02,7934564479,blade,machined_airfoils
999029,44321P02,4216437839,blade,machined_airfoils
999029,44321P02,7460675820,blade,machined_airfoils
999029,44321P02,6585745499,blade,machined_airfoils
999029,44321P02,3057915206,blade,machined_airfoils
999029,44321P02,1438998727,blade,machined_airfoils
999029,44321P02,9646052075,blade,machined_airfoils
999029,44321P02,4291189723,blade,machined_airfoils
999029,44321P02,9855293685,blade,machined_airfoils
999029,44321P02,3375836465,blade,machined_airfoils
999029,44321P02,5089858462,blade,machined_airfoils
999029,44321P02,7016565187,blade,machined_airfoils
999029,44321P02,8116222816,blade,machined_airfoils
999029,44321P02,7968501488,blade,machined_airfoils
999029,44321P02,512684395,blade,machined_airfoils
999029,44321P02,2271651701,blade,machined_airfoils
999029,44321P02,9447268873,blade,machined_airfoils
999029,44321P02,8654244006,blade,machined_airfoils
999029,44321P02,2119984158,blade,machined_airfoils
999029,44321P02,1209909820,blade,machined_airfoils
999029,44321P02,4126418932,blade,machined_airfoils
999029,44321P02,2341143710,blade,machined_airfoils
999029,44321P02,1050100701,blade,machined_airfoils
999029,44321P02,528586280,blade,machined_airfoils
999029,44321P02,8503064890,blade,machined_airfoils
999029,44321P02,42450772,blade,machined_airfoils
999029,44321P02,8520107457,blade,machined_airfoils
999029,44321P02,3950647206,blade,machined_airfoils
999029,44321P02,9979665071,blade,machined_airfoils
999029,44321P02,8457212390,blade,machined_airfoils
999029,44321P02,6239259367,blade,machined_airfoils
999029,44321P02,6824061461,blade,machined_airfoils
999029,44321P02,4494892873,blade,machined_airfoils
999029,44321P02,5696161262,blade,machined_airfoils
999029,44321P02,5970507446,blade,machined_airfoils
999029,44321P02,6571652761,blade,machined_airfoils
999029,44321P02,9814134100,blade,machined_airfoils
999029,44321P02,6194556197,blade,machined_airfoils
999029,44321P02,9487313545,blade,machined_airfoils
999029,44321P02,9051008926,blade,machined_airfoils
999029,65421P11,4554560673,disk,rotating_parts
999050,54321P01,3078664836,shroud,cmc
999050,54321P01,6638850769,shroud,cmc
999050,54321P01,4430965534,shroud,cmc
999050,54321P01,9697538031,shroud,cmc
999050,54321P01,7810760137,shroud,cmc
999050,54321P01,496146523,shroud,cmc
999050,54321P01,7046135081,shroud,cmc
999050,54321P01,1446059873,shroud,cmc
999050,54321P01,9764624941,shroud,cmc
999050,54321P01,8365301539,shroud,cmc
999050,54321P01,4666685371,shroud,cmc
999050,54321P01,2195378432,shroud,cmc
999050,54321P01,9728964909,shroud,cmc
999050,54321P01,265750225,shroud,cmc
999050,54321P01,3401285793,shroud,cmc
999050,54321P01,981375704,shroud,cmc
999050,54321P01,1300123646,shroud,cmc
999050,54321P01,9571137962,shroud,cmc
999050,54321P01,2735393318,shroud,cmc
999050,54321P01,9107321230,shroud,cmc
999050,54321P01,2456136579,shroud,cmc
999050,54321P01,7224041816,shroud,cmc
999050,54321P01,6077475756,shroud,cmc
999050,54321P01,872661690,shroud,cmc
999050,54321P01,3802977605,shroud,cmc
999050,54321P01,2795545572,shroud,cmc
999050,54321P01,2400601479,shroud,cmc
999050,54321P01,9227440363,shroud,cmc
999050,54321P01,5635687726,shroud,cmc
999050,54321P01,3467921574,shroud,cmc
999050,54321P01,3905896546,shroud,cmc
999050,54321P01,45848373,shroud,cmc
999050,54321P01,9891217010,shroud,cmc
999050,54321P01,5635765197,shroud,cmc
999050,54321P01,5034328183,shroud,cmc
999050,54321P01,32148167,shroud,cmc
999050,54321P01,2813616987,shroud,cmc
999050,54321P01,5744066605,shroud,cmc
999050,54321P01,4144450269,shroud,cmc
999050,54321P01,3855107387,shroud,cmc
999050,54321P01,7571516572,shroud,cmc
999050,54321P01,3741320758,shroud,cmc
999050,54321P01,1658263869,shroud,cmc
999050,54321P01,2149131130,shroud,cmc
999050,54321P01,1064722270,shroud,cmc
999050,54321P01,8990242889,shroud,cmc
999050,54321P01,9175353798,shroud,cmc
999050,54321P01,1761637337,shroud,cmc
999050,54321P01,661675470,shroud,cmc
999050,54321P01,8490646462,shroud,cmc
999050,54321P01,7393417519,shroud,cmc
999026,54321P01,5744995122,shroud,cmc
999026,54321P01,8459145482,shroud,cmc
999026,54321P01,6533051018,shroud,cmc
999026,54321P01,332137850,shroud,cmc
999026,54321P01,5232641523,shroud,cmc
999026,54321P01,4638394144,shroud,cmc
999026,54321P01,7785891698,shroud,cmc
999026,54321P01,6696736263,shroud,cmc
999026,54321P01,8899395352,shroud,cmc
999026,54321P01,1748593131,shroud,cmc
999026,54321P01,3825543539,shroud,cmc
999026,54321P01,1589460758,shroud,cmc
999026,54321P01,9327584839,shroud,cmc
999026,54321P01,8254755827,shroud,cmc
999026,54321P01,7904589412,shroud,cmc
999026,54321P01,6845636029,shroud,cmc
999026,54321P01,8160085381,shroud,cmc
999026,54321P01,1461065970,shroud,cmc
999026,54321P01,2266560991,shroud,cmc
999026,54321P01,2921160139,shroud,cmc
999026,54321P01,6417098507,shroud,cmc
999026,54321P01,8529887727,shroud,cmc
999026,54321P01,4547364313,shroud,cmc
999026,54321P01,5133003642,shroud,cmc
999026,54321P01,138722324,shroud,cmc
999026,54321P01,2953728084,shroud,cmc
999026,54321P01,874198185,shroud,cmc
999026,54321P01,5825235272,shroud,cmc
999026,54321P01,5633465035,shroud,cmc
999026,54321P01,1980972462,shroud,cmc
999026,54321P01,2963728422,shroud,cmc
999026,54321P01,8994875575,shroud,cmc
999026,54321P01,7938749908,shroud,cmc
999026,54321P01,9053586340,shroud,cmc
999026,54321P01,4158927103,shroud,cmc
999026,54321P01,4052832658,shroud,cmc
999026,54321P01,8696999156,shroud,cmc
999026,54321P01,8634609644,shroud,cmc
999026,54321P01,6542449533,shroud,cmc
999026,54321P01,3829277067,shroud,cmc
999026,54321P01,9474033147,shroud,cmc
999026,54321P01,9337115564,shroud,cmc
999026,54321P01,4258198865,shroud,cmc
999026,54321P01,5576602686,shroud,cmc
999026,54321P01,1151951808,shroud,cmc
999026,54321P01,6935011738,shroud,cmc
